item_id,restaurant_id,name,description,price,category,subcategory,cuisine_tag,veg_flag,is_combo,combo_components,bestseller_flag,availability,margin_pct,prep_time_mins,popularity_score,popularity_by_meal
I01692,R0087,Green Salad,"Cucumber, tomato, onion salad",64,side,salad,North Indian,True,False,[],False,True,48.8,28,0.96,"{""breakfast"": 0.03, ""lunch"": 0.84, ""dinner"": 0.52, ""late_night"": 0.12}"
I01693,R0087,Mixed Pickle,Spiced mango and lime pickle,35,side,accompaniment,North Indian,True,False,[],False,True,53.2,12,0.8,"{""breakfast"": 0.23, ""lunch"": 0.5, ""dinner"": 0.81, ""late_night"": 0.39}"
I01694,R0087,Sweet Lassi,Chilled sweetened yogurt drink,95,beverage,lassi,North Indian,True,False,[],False,True,51.2,21,0.56,"{""breakfast"": 0.17, ""lunch"": 0.61, ""dinner"": 0.93, ""late_night"": 0.49}"
I01695,R0087,Masala Chaas,Spiced buttermilk with cumin,41,beverage,buttermilk,North Indian,True,False,[],False,True,55.2,23,0.43,"{""breakfast"": 0.29, ""lunch"": 0.65, ""dinner"": 0.7, ""late_night"": 0.46}"
I01696,R0087,Water Bottle 1L,Packaged drinking water,27,beverage,water,North Indian,True,False,[],False,True,24.5,16,0.41,"{""breakfast"": 0.23, ""lunch"": 0.34, ""dinner"": 0.66, ""late_night"": 0.28}"
I01697,R0087,Kheer,Creamy rice pudding with nuts,85,dessert,indian_sweet,North Indian,True,False,[],False,True,42.8,17,0.93,"{""breakfast"": 0.22, ""lunch"": 0.91, ""dinner"": 0.39, ""late_night"": 0.35}"
I01698,R0087,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,77,dessert,indian_sweet,North Indian,True,False,[],False,True,34.7,18,0.94,"{""breakfast"": 0.03, ""lunch"": 0.53, ""dinner"": 0.61, ""late_night"": 0.33}"
I01699,R0087,Gajar Ka Halwa,Warm carrot pudding with ghee,109,dessert,indian_sweet,North Indian,True,False,[],False,True,28.4,19,0.56,"{""breakfast"": 0.23, ""lunch"": 0.41, ""dinner"": 0.45, ""late_night"": 0.22}"
I01700,R0087,Paneer Tikka (6 Pcs),Grilled marinated paneer cubes,263,appetizer,tikka,North Indian,True,False,[],False,True,14.2,20,0.66,"{""breakfast"": 0.18, ""lunch"": 0.57, ""dinner"": 0.7, ""late_night"": 0.22}"
I01701,R0087,Tandoori Chicken Half,Half chicken roasted in tandoor,237,appetizer,tandoori,North Indian,False,False,[],False,True,31.0,14,0.65,"{""breakfast"": 0.34, ""lunch"": 0.5, ""dinner"": 0.92, ""late_night"": 0.3}"
I01702,R0087,Chicken Tikka (6 Pcs),Grilled marinated chicken,249,appetizer,tikka,North Indian,False,False,[],True,False,22.2,18,0.41,"{""breakfast"": 0.13, ""lunch"": 0.35, ""dinner"": 0.41, ""late_night"": 0.12}"
I01703,R0087,Butter Chicken Meal,"Butter chicken, 2 naan, jeera rice, raita",415,combo,meal_combo,North Indian,False,True,"[""curry"", ""naan"", ""naan"", ""rice"", ""accompaniment""]",False,True,22.6,17,0.31,"{""breakfast"": 0.11, ""lunch"": 0.98, ""dinner"": 0.43, ""late_night"": 0.36}"
I01704,R0087,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",272,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,26.5,27,0.9,"{""breakfast"": 0.37, ""lunch"": 0.59, ""dinner"": 0.76, ""late_night"": 0.18}"
I01705,R0088,Dragon Chicken,Crispy chicken in dragon sauce,202,main,dry_prep,Chinese,False,False,[],False,True,11.6,9,0.9,"{""breakfast"": 0.39, ""lunch"": 0.8, ""dinner"": 0.68, ""late_night"": 0.23}"
I01706,R0088,Chicken Manchurian,Chicken in Manchurian sauce,201,main,manchurian,Chinese,False,False,[],False,True,60.6,26,0.11,"{""breakfast"": 0.09, ""lunch"": 0.77, ""dinner"": 0.93, ""late_night"": 0.44}"
I01707,R0088,Kung Pao Chicken,Chicken with peanuts,189,main,dry_prep,Chinese,False,False,[],False,True,55.0,13,0.36,"{""breakfast"": 0.37, ""lunch"": 0.69, ""dinner"": 0.85, ""late_night"": 0.21}"
I01708,R0088,Veg Fried Rice,Wok-tossed rice with vegetables,129,main,fried_rice,Chinese,True,False,[],False,True,5.0,35,0.3,"{""breakfast"": 0.37, ""lunch"": 0.7, ""dinner"": 0.37, ""late_night"": 0.2}"
I01709,R0088,Chicken Fried Rice,Rice tossed with chicken,194,main,fried_rice,Chinese,False,False,[],False,True,41.7,10,0.78,"{""breakfast"": 0.24, ""lunch"": 0.31, ""dinner"": 0.92, ""late_night"": 0.32}"
I01710,R0088,Chilli Chicken,Chicken tossed in chilli sauce,205,main,dry_prep,Chinese,False,False,[],False,True,64.2,19,0.4,"{""breakfast"": 0.14, ""lunch"": 0.38, ""dinner"": 0.4, ""late_night"": 0.19}"
I01711,R0088,Egg Fried Rice,Rice with scrambled egg,136,main,fried_rice,Chinese,False,False,[],True,True,30.8,26,0.63,"{""breakfast"": 0.19, ""lunch"": 0.98, ""dinner"": 0.89, ""late_night"": 0.33}"
I01712,R0088,Chilli Paneer,Paneer in spicy chilli sauce,180,main,dry_prep,Chinese,True,False,[],False,True,39.1,9,0.3,"{""breakfast"": 0.29, ""lunch"": 0.64, ""dinner"": 0.83, ""late_night"": 0.36}"
I01713,R0088,Chicken Hakka Noodles,Noodles tossed with chicken,139,main,noodles,Chinese,False,False,[],False,True,46.1,24,0.78,"{""breakfast"": 0.3, ""lunch"": 0.41, ""dinner"": 0.41, ""late_night"": 0.14}"
I01714,R0088,Veg Momos (6 Pcs),Steamed vegetable dumplings,95,side,momos,Chinese,True,False,[],True,True,49.0,28,0.59,"{""breakfast"": 0.28, ""lunch"": 1.0, ""dinner"": 0.55, ""late_night"": 0.55}"
I01715,R0088,Chicken Momos (6 Pcs),Steamed chicken dumplings,106,side,momos,Chinese,False,False,[],True,True,47.7,33,0.12,"{""breakfast"": 0.15, ""lunch"": 0.82, ""dinner"": 0.42, ""late_night"": 0.4}"
I01716,R0088,Veg Spring Rolls (4 Pcs),Crispy veggie rolls,92,side,spring_roll,Chinese,True,False,[],False,True,43.8,24,0.36,"{""breakfast"": 0.32, ""lunch"": 0.43, ""dinner"": 0.5, ""late_night"": 0.19}"
I01717,R0088,Sweet Corn Soup,Creamy sweet corn soup,92,soup,soup,Chinese,True,False,[],False,True,20.1,34,0.56,"{""breakfast"": 0.16, ""lunch"": 0.71, ""dinner"": 0.43, ""late_night"": 0.17}"
I01718,R0088,Hot and Sour Soup,Spicy and tangy soup,89,soup,soup,Chinese,True,False,[],False,True,23.9,13,0.54,"{""breakfast"": 0.28, ""lunch"": 0.97, ""dinner"": 0.38, ""late_night"": 0.52}"
I01719,R0088,Manchow Soup,Thick soup with fried noodles,96,soup,soup,Chinese,True,False,[],False,True,28.3,13,0.32,"{""breakfast"": 0.21, ""lunch"": 0.78, ""dinner"": 0.61, ""late_night"": 0.53}"
I01720,R0088,Iced Lemon Tea,Chilled lemon tea,54,beverage,iced_tea,Chinese,True,False,[],True,True,59.9,30,0.25,"{""breakfast"": 0.34, ""lunch"": 0.91, ""dinner"": 0.77, ""late_night"": 0.43}"
I01721,R0088,Fresh Lime Soda,Fresh lime with soda water,50,beverage,soda,Chinese,True,False,[],False,True,30.1,9,0.12,"{""breakfast"": 0.38, ""lunch"": 0.89, ""dinner"": 0.48, ""late_night"": 0.41}"
I01722,R0088,Honey Noodles with Ice Cream,Crispy noodles with honey and ice cream,100,dessert,western_dessert,Chinese,True,False,[],False,True,5.0,21,0.44,"{""breakfast"": 0.03, ""lunch"": 0.35, ""dinner"": 0.33, ""late_night"": 0.3}"
I01723,R0088,Chinese Feast for 2,"2 Rice, noodles, manchurian, spring rolls, soup",327,combo,meal_combo,Chinese,True,True,"[""fried_rice"", ""fried_rice"", ""noodles"", ""manchurian"", ""spring_roll"", ""soup""]",False,True,16.4,26,0.38,"{""breakfast"": 0.27, ""lunch"": 0.68, ""dinner"": 0.57, ""late_night"": 0.19}"
I01724,R0088,Chinese Combo for 1,"Fried rice, noodles, manchurian, soup",185,combo,meal_combo,Chinese,True,True,"[""fried_rice"", ""noodles"", ""manchurian"", ""soup""]",False,True,40.3,29,0.45,"{""breakfast"": 0.18, ""lunch"": 0.99, ""dinner"": 0.82, ""late_night"": 0.32}"
I01725,R0089,Paneer Butter Masala,Cottage cheese in rich tomato gravy,253,main,curry,North Indian,True,False,[],False,True,28.4,36,0.47,"{""breakfast"": 0.35, ""lunch"": 0.53, ""dinner"": 0.98, ""late_night"": 0.19}"
I01726,R0089,Egg Curry,Boiled eggs in onion-tomato gravy,165,main,curry,North Indian,False,False,[],False,True,56.3,18,0.31,"{""breakfast"": 0.23, ""lunch"": 0.51, ""dinner"": 0.6, ""late_night"": 0.34}"
I01727,R0089,Chole Masala,Spiced chickpea curry,190,main,curry,North Indian,True,False,[],True,True,24.8,15,0.57,"{""breakfast"": 0.34, ""lunch"": 0.38, ""dinner"": 0.38, ""late_night"": 0.14}"
I01728,R0089,Mixed Veg Curry,Seasonal vegetables in spiced gravy,218,main,curry,North Indian,True,False,[],False,True,14.2,10,0.63,"{""breakfast"": 0.2, ""lunch"": 0.52, ""dinner"": 0.56, ""late_night"": 0.26}"
I01729,R0089,Rajma Masala,Kidney beans in thick gravy,178,main,curry,North Indian,True,False,[],False,True,54.3,10,0.49,"{""breakfast"": 0.0, ""lunch"": 0.64, ""dinner"": 0.48, ""late_night"": 0.13}"
I01730,R0089,Butter Chicken,Tender chicken in creamy tomato gravy,340,main,curry,North Indian,False,False,[],False,True,23.7,5,0.87,"{""breakfast"": 0.1, ""lunch"": 0.71, ""dinner"": 0.78, ""late_night"": 0.55}"
I01731,R0089,Shahi Paneer,Paneer in creamy cashew gravy,273,main,curry,North Indian,True,False,[],False,True,65.0,8,0.27,"{""breakfast"": 0.22, ""lunch"": 0.75, ""dinner"": 0.93, ""late_night"": 0.33}"
I01732,R0089,Kadai Paneer,Paneer with capsicum and onion,268,main,curry,North Indian,True,False,[],False,True,30.5,17,0.67,"{""breakfast"": 0.3, ""lunch"": 0.51, ""dinner"": 0.74, ""late_night"": 0.19}"
I01733,R0089,Mutton Rogan Josh,Slow-cooked mutton Kashmiri style,355,main,curry,North Indian,False,False,[],False,True,35.9,19,0.6,"{""breakfast"": 0.14, ""lunch"": 0.89, ""dinner"": 0.67, ""late_night"": 0.11}"
I01734,R0089,Dal Makhani,Slow-cooked black lentils,257,main,curry,North Indian,True,False,[],False,True,38.2,16,0.71,"{""breakfast"": 0.05, ""lunch"": 0.9, ""dinner"": 0.48, ""late_night"": 0.28}"
I01735,R0089,Stuffed Kulcha,Naan stuffed with paneer or onion,69,bread,naan,North Indian,True,False,[],False,True,49.5,19,0.69,"{""breakfast"": 0.37, ""lunch"": 0.43, ""dinner"": 0.67, ""late_night"": 0.22}"
I01736,R0089,Butter Naan,Soft leavened bread with butter,65,bread,naan,North Indian,True,False,[],False,True,48.1,25,0.14,"{""breakfast"": 0.12, ""lunch"": 0.58, ""dinner"": 0.74, ""late_night"": 0.5}"
I01737,R0089,Laccha Paratha,Layered flaky flatbread,60,bread,paratha,North Indian,True,False,[],False,True,57.3,18,0.63,"{""breakfast"": 0.17, ""lunch"": 0.96, ""dinner"": 0.55, ""late_night"": 0.48}"
I01738,R0089,Tandoori Roti,Whole wheat bread from tandoor,41,bread,roti,North Indian,True,False,[],False,True,28.7,17,0.64,"{""breakfast"": 0.24, ""lunch"": 0.38, ""dinner"": 0.72, ""late_night"": 0.3}"
I01739,R0089,Garlic Naan,Naan with garlic and coriander,76,bread,naan,North Indian,True,False,[],True,True,37.1,21,0.18,"{""breakfast"": 0.34, ""lunch"": 0.6, ""dinner"": 0.62, ""late_night"": 0.52}"
I01740,R0089,Aloo Paratha,Stuffed potato flatbread,77,bread,paratha,North Indian,True,False,[],False,True,27.3,15,0.54,"{""breakfast"": 0.38, ""lunch"": 0.8, ""dinner"": 0.37, ""late_night"": 0.18}"
I01741,R0089,Steamed Rice,Plain steamed basmati rice,145,rice,rice,North Indian,True,False,[],False,True,45.4,15,0.91,"{""breakfast"": 0.02, ""lunch"": 0.76, ""dinner"": 0.33, ""late_night"": 0.5}"
I01742,R0089,Jeera Rice,Cumin-tempered basmati rice,168,rice,rice,North Indian,True,False,[],False,True,35.2,11,0.56,"{""breakfast"": 0.06, ""lunch"": 0.82, ""dinner"": 0.86, ""late_night"": 0.58}"
I01743,R0089,Boondi Raita,Yogurt with crispy boondi,59,side,accompaniment,North Indian,True,False,[],False,True,27.5,16,0.18,"{""breakfast"": 0.1, ""lunch"": 0.36, ""dinner"": 0.49, ""late_night"": 0.15}"
I01744,R0089,Green Salad,"Cucumber, tomato, onion salad",54,side,salad,North Indian,True,False,[],False,True,16.1,18,0.45,"{""breakfast"": 0.02, ""lunch"": 0.94, ""dinner"": 0.58, ""late_night"": 0.4}"
I01745,R0089,Mixed Pickle,Spiced mango and lime pickle,37,side,accompaniment,North Indian,True,False,[],False,True,53.1,17,0.9,"{""breakfast"": 0.05, ""lunch"": 0.49, ""dinner"": 0.87, ""late_night"": 0.55}"
I01746,R0089,Thumbs Up 300ml,Chilled Thumbs Up,42,beverage,soft_drink,North Indian,True,False,[],False,True,65.0,26,0.4,"{""breakfast"": 0.08, ""lunch"": 0.38, ""dinner"": 0.56, ""late_night"": 0.45}"
I01747,R0089,Water Bottle 1L,Packaged drinking water,22,beverage,water,North Indian,True,False,[],False,True,27.5,22,0.22,"{""breakfast"": 0.24, ""lunch"": 0.86, ""dinner"": 0.72, ""late_night"": 0.36}"
I01748,R0089,Sweet Lassi,Chilled sweetened yogurt drink,92,beverage,lassi,North Indian,True,False,[],False,True,27.2,21,0.97,"{""breakfast"": 0.22, ""lunch"": 0.49, ""dinner"": 0.39, ""late_night"": 0.56}"
I01749,R0089,Mango Lassi,Creamy mango yogurt shake,93,beverage,lassi,North Indian,True,False,[],False,True,47.0,16,0.48,"{""breakfast"": 0.37, ""lunch"": 0.93, ""dinner"": 0.35, ""late_night"": 0.23}"
I01750,R0089,Masala Chaas,Spiced buttermilk with cumin,42,beverage,buttermilk,North Indian,True,False,[],False,True,59.6,21,0.7,"{""breakfast"": 0.29, ""lunch"": 0.96, ""dinner"": 0.6, ""late_night"": 0.27}"
I01751,R0089,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,91,dessert,indian_sweet,North Indian,True,False,[],True,True,41.1,17,0.24,"{""breakfast"": 0.39, ""lunch"": 0.67, ""dinner"": 0.33, ""late_night"": 0.6}"
I01752,R0089,Kheer,Creamy rice pudding with nuts,98,dessert,indian_sweet,North Indian,True,False,[],False,True,28.3,24,0.79,"{""breakfast"": 0.26, ""lunch"": 0.74, ""dinner"": 0.83, ""late_night"": 0.21}"
I01753,R0089,Rasmalai (2 Pcs),Paneer discs in sweet milk,112,dessert,indian_sweet,North Indian,True,False,[],False,True,24.9,18,0.91,"{""breakfast"": 0.11, ""lunch"": 0.43, ""dinner"": 0.32, ""late_night"": 0.57}"
I01754,R0089,Tandoori Chicken Half,Half chicken roasted in tandoor,334,appetizer,tandoori,North Indian,False,False,[],False,True,29.2,27,0.12,"{""breakfast"": 0.06, ""lunch"": 0.46, ""dinner"": 0.77, ""late_night"": 0.35}"
I01755,R0089,Seekh Kebab (4 Pcs),Minced mutton skewers,229,appetizer,kebab,North Indian,False,False,[],False,True,19.5,21,0.29,"{""breakfast"": 0.24, ""lunch"": 0.65, ""dinner"": 0.34, ""late_night"": 0.24}"
I01756,R0089,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,238,appetizer,kebab,North Indian,True,False,[],False,True,35.2,12,0.33,"{""breakfast"": 0.36, ""lunch"": 0.51, ""dinner"": 0.76, ""late_night"": 0.47}"
I01757,R0089,Paneer Tikka (6 Pcs),Grilled marinated paneer cubes,252,appetizer,tikka,North Indian,True,False,[],False,True,46.2,22,0.8,"{""breakfast"": 0.08, ""lunch"": 0.8, ""dinner"": 0.35, ""late_night"": 0.26}"
I01758,R0089,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",393,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",True,True,53.9,12,0.61,"{""breakfast"": 0.26, ""lunch"": 0.92, ""dinner"": 0.35, ""late_night"": 0.25}"
I01759,R0089,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",318,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,45.0,11,0.97,"{""breakfast"": 0.32, ""lunch"": 0.53, ""dinner"": 0.63, ""late_night"": 0.2}"
I01760,R0090,Kadai Paneer,Paneer with capsicum and onion,225,main,curry,North Indian,True,False,[],False,True,49.7,5,0.16,"{""breakfast"": 0.25, ""lunch"": 0.33, ""dinner"": 0.75, ""late_night"": 0.16}"
I01761,R0090,Shahi Paneer,Paneer in creamy cashew gravy,304,main,curry,North Indian,True,False,[],False,True,43.9,29,0.71,"{""breakfast"": 0.35, ""lunch"": 0.84, ""dinner"": 0.7, ""late_night"": 0.51}"
I01762,R0090,Chicken Tikka Masala,Grilled chicken in spiced masala,367,main,curry,North Indian,False,False,[],False,True,24.7,17,0.21,"{""breakfast"": 0.17, ""lunch"": 0.34, ""dinner"": 0.84, ""late_night"": 0.57}"
I01763,R0090,Malai Kofta,Paneer balls in creamy gravy,263,main,curry,North Indian,True,False,[],False,True,47.4,18,0.45,"{""breakfast"": 0.22, ""lunch"": 0.67, ""dinner"": 0.73, ""late_night"": 0.57}"
I01764,R0090,Paneer Butter Masala,Cottage cheese in rich tomato gravy,294,main,curry,North Indian,True,False,[],False,True,28.5,23,0.91,"{""breakfast"": 0.21, ""lunch"": 0.98, ""dinner"": 0.99, ""late_night"": 0.4}"
I01765,R0090,Egg Curry,Boiled eggs in onion-tomato gravy,210,main,curry,North Indian,False,False,[],False,True,49.4,23,0.29,"{""breakfast"": 0.05, ""lunch"": 0.93, ""dinner"": 0.75, ""late_night"": 0.22}"
I01766,R0090,Dal Makhani,Slow-cooked black lentils,209,main,curry,North Indian,True,False,[],False,True,56.6,12,0.9,"{""breakfast"": 0.11, ""lunch"": 0.75, ""dinner"": 0.58, ""late_night"": 0.36}"
I01767,R0090,Butter Chicken,Tender chicken in creamy tomato gravy,304,main,curry,North Indian,False,False,[],False,True,22.8,5,0.78,"{""breakfast"": 0.17, ""lunch"": 0.98, ""dinner"": 0.34, ""late_night"": 0.39}"
I01768,R0090,Aloo Paratha,Stuffed potato flatbread,60,bread,paratha,North Indian,True,False,[],False,True,38.5,18,0.47,"{""breakfast"": 0.36, ""lunch"": 0.56, ""dinner"": 0.9, ""late_night"": 0.25}"
I01769,R0090,Laccha Paratha,Layered flaky flatbread,65,bread,paratha,North Indian,True,False,[],False,True,38.9,17,0.12,"{""breakfast"": 0.19, ""lunch"": 0.46, ""dinner"": 0.59, ""late_night"": 0.53}"
I01770,R0090,Tandoori Roti,Whole wheat bread from tandoor,44,bread,roti,North Indian,True,False,[],False,True,36.0,27,0.67,"{""breakfast"": 0.21, ""lunch"": 0.82, ""dinner"": 0.46, ""late_night"": 0.54}"
I01771,R0090,Garlic Naan,Naan with garlic and coriander,67,bread,naan,North Indian,True,False,[],False,True,23.1,21,0.47,"{""breakfast"": 0.31, ""lunch"": 0.5, ""dinner"": 0.43, ""late_night"": 0.39}"
I01772,R0090,Butter Roti,Soft roti brushed with butter,47,bread,roti,North Indian,True,False,[],False,True,31.7,26,0.84,"{""breakfast"": 0.07, ""lunch"": 0.57, ""dinner"": 0.47, ""late_night"": 0.52}"
I01773,R0090,Missi Roti,Gram flour spiced flatbread,56,bread,roti,North Indian,True,False,[],False,True,13.1,12,0.66,"{""breakfast"": 0.37, ""lunch"": 0.57, ""dinner"": 0.41, ""late_night"": 0.19}"
I01774,R0090,Steamed Rice,Plain steamed basmati rice,119,rice,rice,North Indian,True,False,[],True,True,27.7,13,0.1,"{""breakfast"": 0.37, ""lunch"": 0.51, ""dinner"": 0.46, ""late_night"": 0.45}"
I01775,R0090,Jeera Rice,Cumin-tempered basmati rice,170,rice,rice,North Indian,True,False,[],False,True,14.8,25,0.44,"{""breakfast"": 0.24, ""lunch"": 0.79, ""dinner"": 0.72, ""late_night"": 0.56}"
I01776,R0090,Roasted Papad,Crispy roasted lentil wafer,37,side,accompaniment,North Indian,True,False,[],True,True,8.8,27,0.31,"{""breakfast"": 0.31, ""lunch"": 0.76, ""dinner"": 0.42, ""late_night"": 0.32}"
I01777,R0090,Boondi Raita,Yogurt with crispy boondi,53,side,accompaniment,North Indian,True,False,[],False,True,51.9,33,0.46,"{""breakfast"": 0.32, ""lunch"": 0.83, ""dinner"": 0.82, ""late_night"": 0.47}"
I01778,R0090,Green Salad,"Cucumber, tomato, onion salad",43,side,salad,North Indian,True,False,[],False,True,42.3,27,0.3,"{""breakfast"": 0.27, ""lunch"": 0.94, ""dinner"": 0.61, ""late_night"": 0.25}"
I01779,R0090,Mixed Pickle,Spiced mango and lime pickle,28,side,accompaniment,North Indian,True,False,[],False,False,35.3,16,0.91,"{""breakfast"": 0.25, ""lunch"": 0.64, ""dinner"": 0.99, ""late_night"": 0.32}"
I01780,R0090,Sweet Lassi,Chilled sweetened yogurt drink,89,beverage,lassi,North Indian,True,False,[],True,True,35.6,5,0.42,"{""breakfast"": 0.36, ""lunch"": 0.83, ""dinner"": 0.49, ""late_night"": 0.28}"
I01781,R0090,Masala Chaas,Spiced buttermilk with cumin,51,beverage,buttermilk,North Indian,True,False,[],False,True,36.5,5,0.27,"{""breakfast"": 0.21, ""lunch"": 0.55, ""dinner"": 0.5, ""late_night"": 0.26}"
I01782,R0090,Mango Lassi,Creamy mango yogurt shake,96,beverage,lassi,North Indian,True,False,[],False,True,39.9,24,0.1,"{""breakfast"": 0.14, ""lunch"": 0.87, ""dinner"": 0.57, ""late_night"": 0.38}"
I01783,R0090,Water Bottle 1L,Packaged drinking water,22,beverage,water,North Indian,True,False,[],False,True,41.8,14,0.26,"{""breakfast"": 0.06, ""lunch"": 0.3, ""dinner"": 0.96, ""late_night"": 0.51}"
I01784,R0090,Thumbs Up 300ml,Chilled Thumbs Up,41,beverage,soft_drink,North Indian,True,False,[],False,True,13.9,24,0.2,"{""breakfast"": 0.24, ""lunch"": 0.58, ""dinner"": 0.43, ""late_night"": 0.33}"
I01785,R0090,Gulab Jamun (2 Pcs),Milk balls in sugar syrup,90,dessert,indian_sweet,North Indian,True,False,[],True,True,33.2,21,0.41,"{""breakfast"": 0.27, ""lunch"": 0.49, ""dinner"": 0.3, ""late_night"": 0.27}"
I01786,R0090,Rasmalai (2 Pcs),Paneer discs in sweet milk,101,dessert,indian_sweet,North Indian,True,False,[],False,True,62.3,25,0.34,"{""breakfast"": 0.38, ""lunch"": 0.55, ""dinner"": 0.37, ""late_night"": 0.12}"
I01787,R0090,Kheer,Creamy rice pudding with nuts,79,dessert,indian_sweet,North Indian,True,False,[],False,True,42.4,11,0.62,"{""breakfast"": 0.29, ""lunch"": 0.58, ""dinner"": 0.35, ""late_night"": 0.21}"
I01788,R0090,Seekh Kebab (4 Pcs),Minced mutton skewers,281,appetizer,kebab,North Indian,False,False,[],False,True,33.7,18,0.78,"{""breakfast"": 0.08, ""lunch"": 0.97, ""dinner"": 0.85, ""late_night"": 0.2}"
I01789,R0090,Hara Bhara Kebab (4 Pcs),Spinach and pea patties,203,appetizer,kebab,North Indian,True,False,[],False,True,30.5,13,0.69,"{""breakfast"": 0.1, ""lunch"": 0.8, ""dinner"": 0.55, ""late_night"": 0.5}"
I01790,R0090,Tandoori Chicken Half,Half chicken roasted in tandoor,244,appetizer,tandoori,North Indian,False,False,[],False,True,26.5,5,0.5,"{""breakfast"": 0.4, ""lunch"": 0.44, ""dinner"": 0.84, ""late_night"": 0.38}"
I01791,R0090,Chicken Tikka (6 Pcs),Grilled marinated chicken,250,appetizer,tikka,North Indian,False,False,[],False,True,49.8,22,0.18,"{""breakfast"": 0.26, ""lunch"": 0.53, ""dinner"": 0.57, ""late_night"": 0.39}"
I01792,R0090,North Indian Thali Non-Veg,"Chicken curry, dal, rice, 2 naan, raita, sweet",337,combo,thali,North Indian,False,True,"[""curry"", ""curry"", ""rice"", ""naan"", ""naan"", ""accompaniment"", ""indian_sweet""]",False,True,49.1,7,0.28,"{""breakfast"": 0.31, ""lunch"": 0.86, ""dinner"": 0.45, ""late_night"": 0.23}"
I01793,R0090,North Indian Thali Veg,"Dal, paneer curry, rice, 2 roti, salad, sweet",272,combo,thali,North Indian,True,True,"[""curry"", ""curry"", ""rice"", ""roti"", ""roti"", ""salad"", ""indian_sweet""]",False,True,39.2,23,0.13,"{""breakfast"": 0.1, ""lunch"": 0.94, ""dinner"": 0.91, ""late_night"": 0.49}"
I01794,R0091,Bhel Puri,Puffed rice with chutneys,82,main,chaat,Street Food,True,False,[],False,True,40.0,26,0.89,"{""breakfast"": 0.36, ""lunch"": 0.76, ""dinner"": 0.81, ""late_night"": 0.12}"
I01795,R0091,Sev Puri (6 Pcs),Puris topped with sev and chutney,107,main,chaat,Street Food,True,False,[],False,True,44.0,16,0.86,"{""breakfast"": 0.11, ""lunch"": 0.85, ""dinner"": 0.52, ""late_night"": 0.49}"
I01796,R0091,Dahi Puri (6 Pcs),Puris with yogurt and chutney,115,main,chaat,Street Food,True,False,[],True,True,30.8,12,0.2,"{""breakfast"": 0.31, ""lunch"": 0.92, ""dinner"": 0.95, ""late_night"": 0.53}"
I01797,R0091,Aloo Tikki (2 Pcs),Crispy potato patties,103,main,tikki,Street Food,True,False,[],False,True,28.6,22,0.91,"{""breakfast"": 0.28, ""lunch"": 0.97, ""dinner"": 0.37, ""late_night"": 0.12}"
I01798,R0091,Pav Bhaji,Spiced mashed veg with buttered pav,192,main,pav_bhaji,Street Food,True,False,[],False,True,32.1,14,0.33,"{""breakfast"": 0.01, ""lunch"": 0.66, ""dinner"": 0.63, ""late_night"": 0.25}"
I01799,R0091,Pani Puri (6 Pcs),Crispy puris with spiced water,105,main,chaat,Street Food,True,False,[],False,True,44.1,23,0.98,"{""breakfast"": 0.24, ""lunch"": 0.42, ""dinner"": 1.0, ""late_night"": 0.36}"
I01800,R0091,Samosa (2 Pcs),Crispy potato-filled pastry,78,main,samosa,Street Food,True,False,[],False,True,41.5,12,0.36,"{""breakfast"": 0.05, ""lunch"": 0.51, ""dinner"": 0.55, ""late_night"": 0.45}"
I01801,R0091,Extra Pav (2 Pcs),Buttered pav bread,29,side,bread,Street Food,True,False,[],False,True,22.7,5,0.9,"{""breakfast"": 0.12, ""lunch"": 0.67, ""dinner"": 0.56, ""late_night"": 0.1}"
I01802,R0091,Sugarcane Juice,Fresh pressed sugarcane,77,beverage,juice,Street Food,True,False,[],False,True,48.8,29,0.96,"{""breakfast"": 0.1, ""lunch"": 0.47, ""dinner"": 0.43, ""late_night"": 0.46}"
I01803,R0091,Coca Cola 300ml,Chilled cola,65,beverage,soft_drink,Street Food,True,False,[],False,True,20.0,16,0.91,"{""breakfast"": 0.18, ""lunch"": 0.5, ""dinner"": 0.71, ""late_night"": 0.17}"
I01804,R0091,Fresh Lime Soda,Fresh lime with soda,78,beverage,soda,Street Food,True,False,[],False,True,37.1,15,0.72,"{""breakfast"": 0.02, ""lunch"": 0.62, ""dinner"": 0.61, ""late_night"": 0.33}"
I01805,R0091,Mango Shake,Fresh mango milkshake,137,beverage,shake,Street Food,True,False,[],False,True,41.3,13,0.79,"{""breakfast"": 0.06, ""lunch"": 0.83, ""dinner"": 0.35, ""late_night"": 0.34}"
